0,1,2,3,4,5,6,7,8,9,10,11,12,13
2.9063244,72.74702,-2.604489,33.282906,81.36797,1.1230956,-6.2824216,-6.4354687,1.0263922,0.0059269867,0.08292803,0.9288855,0.012671488,1.0576468
0.28912625,15.224074,78.54751,29.946747,83.89311,9.349195,0.09794002,-4.82008,1.0183462,0.07704426,0.063379444,1.0421147,0.059533555,1.028806
1.5715195,2282.7986,1814.5242,1448.2843,4102.091,-3.1407933,-2.9202335,1.0845026,0.97062683,0.07785457,0.057834033,0.9544705,0.031115122,0.9485456
3.031874,162.69463,1856.9719,1545.7517,2465.9612,2.3511262,7.884766,-2.0898442,0.97158587,0.030242406,0.07499479,1.098691,0.031950317,0.9272599
2.5375693,82.77057,3.5639312,-20.4629,91.559105,2.8415196,2.8211646,8.636967,0.94239724,0.02118217,0.04534367,0.98548937,0.020184021,0.9157091
3.0605555,316.9295,60.385807,507.3812,636.42365,-5.7031293,-4.2676163,5.338582,1.019251,0.010359284,0.044472978,0.97859514,0.03146638,0.9102261
0.68779254,31.348053,37.38226,19.39044,76.686356,5.843933,-8.227207,4.386864,0.95215625,0.07378079,0.011405064,0.9508355,0.08121692,0.92239237
0.26591647,463.91077,133.76707,499.8175,850.1918,-1.1717181,-5.5396643,-8.823106,1.0861217,0.027439324,0.08334889,1.0633612,0.02670341,1.0334626
0.449516,144.44731,98.2366,80.27824,363.67014,1.3032765,-6.148387,3.2661562,0.9385852,0.09217765,0.059023358,1.0498763,0.04641714,0.9507005
5.48438,3647.092,3408.5183,3169.2422,5606.6313,5.8790636,4.0561085,4.5380588,1.0052339,0.064979665,0.0917102,0.9873755,0.041971937,1.0537256
1.4094876,239.65953,292.67215,294.716,489.59943,-8.0968895,9.525279,-0.7050312,0.98742646,0.011038872,0.038502034,0.90815675,0.03370083,1.0158216
1.1026694,58.230057,4.1662087,0.98005766,65.52474,-0.4885079,0.029552035,-7.2689424,0.9485897,0.029638417,0.06670776,1.073154,0.06611694,1.0123767
3.4142826,9.960448,-1.8906543,135.57545,136.47011,4.2997675,6.5170197,0.3122921,1.0093529,0.075322546,0.09744064,1.0954419,0.0063486905,1.034654
2.1578462,179.48196,32.752583,114.66776,293.68768,-1.2967076,-4.358779,-4.538148,1.0690767,0.02510584,0.09432551,1.0550578,0.078801334,1.0220346
3.6328704,1800.9138,2093.447,459.06027,2800.3782,3.2203164,-5.350747,-6.2585173,0.92996466,0.06477212,0.020622963,1.051297,0.07329447,1.0780313
1.4610906,53.12449,38.391174,7.378739,77.18084,1.9591024,-1.9020691,-9.813953,0.9010056,0.09729995,0.03190825,1.0689739,0.0530627,1.0686971
1.2891674,107.00801,-2.6032724,195.00452,250.97964,-6.337655,5.4204097,9.305593,1.0850462,0.077808715,0.027724762,1.0146143,0.02912339,0.9630707
1.0822628,20.67297,8.429932,12.694097,46.035122,0.2734742,-6.741842,4.8755355,1.0960588,0.02929579,0.01578807,0.91641206,0.0071080467,0.9189507
2.5682366,1524.959,2263.3918,1679.932,3432.166,-7.0807843,-6.0552173,4.9084964,1.0744411,0.061930202,0.016640762,0.9143338,0.050486185,0.99181336
0.33619958,40.23992,37.100033,-14.664476,64.27743,2.608972,0.8027643,9.058016,1.0077952,0.036023457,0.03277836,1.0120167,0.07800614,1.091358
1.1360505,45.0195,28.166754,14.45177,54.036945,0.45134017,-4.391373,7.0305963,1.0606604,0.002914647,0.09154169,0.9453289,0.031393934,0.91840136
3.6818283,502.0421,888.0258,3238.9194,3220.066,6.372405,-10.314056,2.812077,0.9340984,0.028821215,0.07653381,1.0749527,0.069146805,1.0776681
3.0132382,786.35956,703.7769,290.77792,1092.957,6.8189282,3.1945589,-5.880976,1.0686189,0.04420538,0.09846096,1.0592805,0.010480356,0.91074234
2.8713431,3.3238373,-0.7490204,35.204475,35.097614,-4.922665,-2.162577,-0.6182687,0.91348916,0.0055993614,0.055578623,0.9817498,0.0121708,0.9739089
0.5683745,309.90372,338.141,216.98741,602.1009,-2.3408482,-3.2095668,1.3847761,0.9734525,0.010560631,0.041889004,0.91486806,0.0020383128,0.9203531
3.1563678,57.270905,65.91367,31.513683,89.65802,-7.259261,6.7497334,-0.8142457,0.98134565,0.006025195,0.087921314,1.0238311,0.028308362,0.9743162
1.370476,232.8874,432.71103,355.94928,673.03735,6.681179,-5.632549,-7.9799724,0.9012882,0.02278923,0.0788594,1.0110769,0.026200343,1.0650953
13.823203,760.3048,81.07984,600.75775,958.9271,-6.1467624,-7.9866114,-1.8015113,1.0188493,0.09862426,0.028195761,0.9422728,0.030249858,1.0274928
1.7914965,39.973297,51.81145,57.369,99.350266,-6.3976455,-5.4500823,9.365,0.9553293,0.08658248,0.02020236,1.0474883,0.069488674,0.99603915
1.3826687,186.41159,628.15125,228.78578,936.10486,-9.728271,-2.164865,3.0370624,1.04778,0.00090352475,0.024477554,1.0760365,0.04243198,1.0694925
0.4532851,33.508785,31.37213,26.048317,54.26563,-6.362786,5.5076847,1.501665,1.0821834,0.0029282607,0.05737679,1.0308317,0.041031957,0.9762474
0.82954115,59.11483,24.854267,201.15472,226.2583,-7.622038,6.1391234,2.052391,1.0561442,0.039402526,0.01423824,1.0301672,0.05197776,1.0400181
1.7165504,870.5511,1073.9813,9135.18,8908.721,-0.034348577,1.4530573,4.6910524,1.097231,0.00486763,0.060330726,1.0416231,0.056523316,1.0880423
2.0952969,18.069302,30.247128,-19.041683,75.36982,-8.026773,-2.99238,-4.9328814,0.9193328,0.03279956,0.017499406,0.91983825,0.04396894,0.90763223
3.9636729,73.7715,93.162186,75.444984,133.08168,9.05883,-8.944345,2.8589723,0.9636117,0.09573537,0.07512829,1.0364304,0.02607494,1.0287285
0.052510735,24.152618,107.92688,105.570244,156.91539,4.74176,0.3209968,-2.8835433,1.0501163,0.08381192,0.09001636,1.0191942,0.06151859,0.96520996
2.2807386,21.871136,26.477407,27.203644,41.93497,-4.3339276,-2.2148068,5.441374,0.9589661,0.058637608,0.09095118,0.99959415,0.020100553,0.9687717
1.4602171,49.787464,91.29441,135.22725,160.66997,-7.789377,-8.036438,7.8633437,1.0135566,0.07441321,0.07988671,1.0690478,0.07374373,1.032128
2.090269,109.05296,28.69443,18.75352,119.908554,-3.35824,8.196926,5.5825567,0.9052759,0.095761,4.7578196e-05,1.0634695,0.027385842,0.9987844
0.69299054,51.066486,8.098489,39.80417,74.59732,5.19259,-1.9500208,-4.8662844,0.9201514,0.006772977,0.04809043,1.0489676,0.063980214,1.0714651
4.286925,1045.4529,577.85895,775.0467,1452.5795,3.0971856,6.2812705,4.8913193,0.956699,0.055770002,0.024758784,1.0104825,0.0562655,1.0124533
2.0464668,1501.4617,577.76276,1895.5955,2394.107,-4.6448464,9.085412,5.863094,1.0874873,0.07106624,0.09356143,0.94554067,0.07557778,0.97612315
3.7737823,31.390335,96.31881,45.383045,134.58554,-7.4250093,0.38368624,-7.052025,1.0270838,0.09733629,0.07570826,0.95703673,0.024706492,0.9506316
0.8064684,33.73543,299.1277,173.23682,366.30414,-5.936671,-1.6668664,3.5781093,0.90824723,0.008767179,0.054870397,0.96628124,0.017295578,1.0047599
1.2829196,420.14893,939.1397,531.405,1173.3832,-7.2360816,-0.42391804,1.0527987,0.91284347,0.048825454,0.015907051,0.96652925,0.09703318,0.9335038
1.3350203,153.54202,62.65114,194.06665,249.45526,2.5060904,-2.5836523,-0.4314397,1.0961008,0.0032151325,0.07827029,0.9682724,0.042728577,1.0641291
1.7200475,364.6571,221.5358,345.81723,569.47864,0.28893963,-7.659828,-4.637683,0.9211836,0.04033559,0.040471982,0.95899713,0.035640024,0.9325023
0.5159121,34.121113,6.487234,28.162544,71.48231,5.260031,-9.104059,-4.28962,0.99274933,0.074626945,0.0575331,0.9667296,0.063915335,0.9263435
0.2898516,33.059868,42.681118,49.945732,86.19795,-3.7842503,-7.120202,8.739611,0.97545,0.009842173,0.049270377,0.9284096,0.091857016,0.9188982
1.7212297,-8.413853,-1.2444288,15.819741,28.073704,3.3897452,5.1130047,2.7550616,0.99375606,0.0238809,0.07795387,1.0062482,0.045697857,1.0411612
0.97952557,152.76581,54.9386,-10.355201,190.17297,2.6766577,4.5982475,9.781476,0.94800115,0.013237628,0.03670107,0.9914575,0.046123482,1.0790339
1.689204,78.52545,46.944973,27.22784,97.05518,6.3284216,-7.610486,-0.8155048,1.0412561,0.021679472,0.07720048,0.90769154,0.0208003,0.9602597
25.204363,5721.9697,5009.963,5446.9443,9173.979,6.7937202,6.666286,-9.448211,0.93548274,0.09938155,0.016253334,1.0604453,0.005282119,0.91491354
0.48825142,107.26067,65.73395,-3.6941054,133.45502,-5.810633,8.925074,-8.0909,0.9984452,0.01140065,0.061449893,1.0039363,0.04649893,0.9876726
2.4482894,34.65129,60.420036,14.613633,73.87852,3.3733768,-3.3574076,8.403414,0.9645953,0.0482679,0.0026813298,0.97689354,0.075866885,1.085005
1.9082906,161.80847,224.521,64.390785,274.18362,-6.1707497,7.5313582,-8.096531,0.9409814,0.09579087,0.023815257,1.0496285,0.035086095,0.9349107
2.6471353,64.30905,104.20649,80.53823,140.67262,3.3428073,-8.615403,8.455758,0.9881426,0.067401156,0.0020311964,0.9187615,0.079619475,0.984852
2.544031,26.90585,59.03254,-18.150232,96.252945,-10.506589,1.9970795,-6.6180677,1.0684309,0.0068075364,0.06734325,1.0570381,0.05899422,1.04487
2.0344474,50.047512,101.750824,9.911415,119.338615,-7.9138856,4.4135704,-7.845934,1.0112448,0.031974882,0.024484787,0.98932314,0.0038407003,0.9397931
4.1913595,73.118965,20.464962,48.165398,92.312195,2.8310552,-6.6013436,-5.650498,0.9629092,0.07605861,0.0859258,0.9498458,0.024321994,0.9974053
0.7326758,31.667482,59.955208,14.835773,69.63764,-7.721614,2.8844159,4.269998,0.9285095,0.07316499,0.098221384,1.0087132,0.07296284,0.9431191
1.6040149,-1.5634553,37.226204,0.14450495,79.05172,7.43808,0.54982156,8.77422,1.0101527,0.009302309,0.04886695,0.9172168,0.079673216,1.0866194
1.8107685,177.66519,256.85904,30.707409,316.43875,6.34831,-6.298385,3.9372542,0.95985067,0.09110191,0.08546835,0.97668844,0.017012596,0.9954117
1.7918943,-2.4885364,8.288832,21.089415,27.097197,-1.9477751,-5.9031696,1.8355106,0.95267856,0.07476854,0.054514326,0.9502695,0.035570487,1.0378412
4.2217155,59.857834,9.072508,44.431618,69.284195,-3.0788064,5.236192,4.583973,1.0353646,0.0920526,0.04769688,1.0770888,0.014235555,1.0913216
3.568668,-0.90123487,122.624664,45.87194,133.53809,-3.8730812,1.6646328,-9.392423,1.0364044,0.0043425034,0.033485234,0.99277943,0.01638192,1.0401148
0.9572161,46.77127,69.94644,48.650043,109.03375,8.353986,-8.794866,4.6028757,0.9083212,0.059342086,0.044642217,0.987007,0.027547412,1.0875845
0.96607006,39.71594,74.66042,29.633154,94.58275,3.6005325,-5.559896,8.922874,0.97338295,0.09201915,0.034260537,0.93864834,0.031072268,1.0177064
1.074957,29.715378,35.220493,52.767086,106.463036,-9.147702,7.305306,1.6666346,1.0373429,0.0041083265,0.012660187,1.0088966,0.09598768,0.9468789
2.2449589,137.72522,11.947896,17.917679,154.76007,3.0951426,-2.1630807,7.4119134,0.9705813,0.0006834903,0.09088165,1.0374151,0.06154892,1.0366945
5.860405,-14.469521,196.21162,18.372562,225.63315,8.150334,7.1213293,0.45655522,1.0940735,0.054787602,0.028414674,0.9708638,0.023517152,0.9929839
0.9776523,24.709818,-7.3996253,15.819492,101.43653,7.6908383,9.027786,-7.4702353,1.088503,0.05355084,0.065131366,0.9395034,0.009668219,0.9947644
2.1418285,173.23027,48.78399,183.58249,346.8967,9.135692,3.2381527,6.5753436,0.9142269,0.07563547,0.07452638,0.9220508,0.01513319,1.0609092
2.83771,107.24973,38.80725,63.855328,138.70671,3.5092516,-2.3074088,-8.9889145,0.9318323,0.031881344,0.04706771,1.0745407,0.07911288,1.0422701
6.2157807,35.782616,114.2148,85.53447,152.04474,5.659794,-3.4676886,7.4182367,1.0359117,0.093246564,0.07050544,0.9005673,0.008015394,1.0719655
1.2270108,107.62905,54.54597,33.2773,162.10147,-8.881531,8.004214,1.0701442,0.9059238,0.03392277,0.029697694,0.9521571,0.08803511,1.051957
0.66754645,246.89342,19.540205,232.50157,432.17416,-1.9946262,1.6422172,0.35870638,0.9602454,0.046683718,0.015732454,1.016148,0.0026090387,1.0431386
2.111917,1995.624,928.4215,610.3867,2381.5469,1.8700979,-2.6403847,7.886668,0.9047381,0.054092243,0.036298197,1.0450569,0.08213125,0.94663286
6.2669754,-72.92147,73.140686,40.682613,141.99011,-9.014243,-9.540616,-4.965549,1.0573516,0.0024535097,0.07539204,1.063966,0.056780174,0.97262454
0.02595704,36.7838,19.717505,30.657545,50.51066,-1.0828875,7.11356,-3.2766938,0.9014449,0.079833604,0.09964442,0.93513924,0.03074306,1.0809891
0.09942241,-11.141312,40.18164,-5.832609,54.53579,4.852506,2.854183,6.2162275,1.0163122,0.084195174,0.013798286,0.9144842,0.0012140087,0.95607907
2.9134464,71.766495,16.31143,31.209562,79.464195,3.4688253,2.744996,-9.060584,1.0105158,0.09538765,0.023228366,1.0318906,0.0129451975,1.0140651
2.2359617,287.43655,117.37415,48.955215,320.33472,3.7265065,-6.4490004,-2.9771218,1.0133697,0.002885968,0.028577851,0.9493581,0.01019673,1.0976297
2.4962542,86.05741,472.27393,55.371513,489.78345,-7.5164843,4.2420354,-5.892056,1.0696374,0.03921328,0.060955435,1.0403957,0.075717136,0.9724082
3.2796435,19.04092,13.394366,15.324953,25.043821,-0.40746891,4.166628,-1.8854392,1.0540565,0.013037049,0.076210365,0.90360624,0.050017618,0.915187
0.110677436,224.08574,237.62009,203.80467,389.97266,-5.8542833,-7.601696,5.818339,0.90008265,0.07378701,0.01178996,1.0685837,0.064804174,1.0666763
7.616948,156.08142,153.91609,44.633705,209.06442,10.110884,-9.196652,0.115608044,1.0014617,0.03440277,0.08641581,1.061762,0.01882017,1.0157585
2.4190853,51.598167,141.32916,74.29474,181.13556,4.9828925,-9.213053,7.911004,0.9834294,0.07869598,0.07511506,1.077596,0.077286035,0.9536162
1.2689447,-8.266257,14.491986,15.018296,26.947437,-5.827783,-1.6303141,-2.0701795,1.029739,0.029831287,0.029634984,1.0455164,0.050975744,1.0170524
0.9563726,452.89984,1058.6786,355.31613,1343.2562,9.782381,5.780994,-7.5772176,0.99312085,0.05149216,0.082184516,1.0242474,0.054552767,1.0016588
2.9544587,170.86389,56.790863,114.38537,246.3877,-4.233178,-8.881271,-4.2887645,1.0881228,0.0016250716,0.07029844,1.083612,0.026319798,0.9152834
1.6503261,96.857735,62.98457,-4.5611978,112.67175,-4.2382092,7.390195,6.560239,0.95680004,0.08904643,0.060934886,1.0207775,0.024774145,0.9158498
0.32169306,-13.272924,26.05826,19.698395,40.5211,-6.711479,-3.1535368,-0.46636775,0.9267331,0.06821051,0.092371345,0.9566084,0.0182839,1.0640485
2.9085808,39.485558,6.0158367,21.733725,45.13053,-3.5058296,2.7009044,5.520299,1.0449188,0.03666805,0.009995399,1.0551494,0.068705626,0.92995495
1.9059736,30.785513,9.445725,16.611736,111.56791,-0.648008,9.499121,8.959312,1.0859898,0.07866879,0.014318145,1.0124679,0.041557554,1.0403727
8.784948,46.720425,102.43257,175.88292,198.12943,5.663027,7.0649896,-5.661851,0.90211755,0.07895184,0.07594416,0.90053725,0.04910109,0.9639326
0.49981767,18.155996,8.022902,3.8234978,60.69473,4.7934813,-9.58814,-2.7092557,1.014638,0.012691917,0.083249904,1.0989817,0.00034582568,1.0771257
4.716169,181.77989,1151.5112,403.08093,1273.8923,6.820913,1.1144879,-2.444218,1.0543637,0.03999458,0.043251324,0.91732496,0.056974754,1.0927806
2.2259264,54.131393,9.619927,20.533628,64.924805,-2.9117587,6.1750956,6.068157,0.9738072,0.016371496,0.020509912,1.0102801,0.080542944,1.0420016
1.3109622,16.030502,15.9809265,21.123901,61.462597,-7.7137733,7.542868,0.026681095,1.0958884,0.0621562,0.021163475,0.95764923,5.6815483e-05,0.95200205
4.8258967,6695.554,2285.5342,2049.0774,7264.791,-6.9253354,-7.225688,-7.6008086,1.0639392,0.00071516517,0.0147237,0.96042067,0.037281618,1.0180117
0.7898174,37.96037,52.920605,-29.163387,125.97515,5.819619,-10.579972,-7.8865433,1.040863,0.047013666,0.016220376,1.0964729,0.06227982,1.0517812
0.07522077,50.807644,23.409817,25.02951,69.156654,1.8817347,-8.969974,4.572131,0.99117607,0.026947122,0.037470043,1.0310353,0.022514233,1.0140553
2.069907,20.726723,14.963105,7.3841176,38.8921,4.780645,-4.330767,-5.1234016,0.9334114,0.037801694,0.0043950435,1.0419564,0.017877176,0.97282064
4.5941515,532.05164,1006.90204,935.3746,1455.9768,-6.4295416,2.9655519,-10.158694,1.0531596,0.0035390013,0.05687202,0.94391495,0.08933932,1.0606163
9.063255,41.607483,252.24033,27.518782,267.32858,-3.5863817,-6.08333,-0.6112576,1.085207,0.07593821,0.013109383,1.0091057,0.07055001,0.922111
1.4598309,-24.144148,15.6345825,95.792465,103.68954,-9.116125,1.3492898,-3.7496889,1.0245945,0.049945284,0.09897361,1.0839093,0.07230916,1.0536741
2.131186,1633.2603,1640.5602,1737.5417,3464.0898,3.4432962,3.6219552,1.3677242,0.95196396,0.09935264,0.0054503786,0.9307981,0.0081682615,0.9267377
1.5408235,251.52528,401.2219,266.22092,807.32336,-8.574193,-5.5718226,7.7619233,1.0840409,0.067895785,0.014335676,0.96792394,0.021972075,1.0333899
1.3891913,29.123718,122.2062,94.46902,160.62415,9.386486,4.407519,-7.492942,0.97076386,0.07285541,0.08099536,0.9001929,0.0044232244,1.0940117
0.54219246,37.091614,143.65239,202.39929,266.05966,-8.9053335,9.001977,-5.2009416,0.97329754,0.0014521009,0.09327947,0.9702915,0.024478415,0.9278199
3.1252322,72.167076,30.68888,11.806277,106.56156,-2.7749672,-5.5391273,-5.934065,0.9037221,0.023521615,0.06268763,0.9026426,0.030939747,0.91095656
1.2757108,57.410976,32.752808,39.422234,81.933914,1.6811075,-9.698235,5.57915,1.0848173,0.0039751614,0.07497783,1.0419397,0.019954905,1.0805349
1.2830901,1.7478092,6.996409,45.3539,52.869194,8.258963,4.094497,-0.86307716,0.9212459,0.052786693,0.0844678,1.0177397,0.08086517,1.0904416
1.0371538,-24.372335,36.487682,29.334856,107.35421,-7.812607,-4.688326,-8.360498,1.0497264,0.059920162,0.07964628,1.0470011,0.027547006,1.03999
3.901229,19.940577,37.35675,42.614407,54.851482,6.426928,-1.8336252,-2.0315328,0.95908785,0.030328445,0.045550004,0.99710584,0.08150213,0.973883
0.116869695,30.822174,29.19753,10.793994,46.30274,2.5361161,0.11196215,-7.537847,0.9480132,0.08989509,0.015785975,0.930298,0.09520992,0.91448134
3.275837,212.21098,309.26974,854.5775,1007.6854,5.917769,8.070123,-8.926848,1.0871586,0.010897974,0.03331358,0.9560507,0.03804689,0.94487494
1.0403512,-0.011575738,8.52907,10.961908,50.826447,-9.744664,1.6151446,-1.9561021,1.0195614,0.06965734,0.03430562,1.0543641,0.015552868,1.0912604
2.6288252,24.790995,32.99106,-4.6725483,76.04575,-1.7454804,7.115495,6.7381325,0.9139243,0.036835257,0.06433476,1.0037504,0.06756667,1.0200166
1.9629288,18.525932,39.358337,36.245235,82.78756,1.8478671,-2.7607982,8.3242035,1.0760725,0.08969613,0.042299885,0.9063529,0.008174769,0.9479503
0.15272407,9.698344,-0.24052006,6.2075243,41.68499,7.2959204,2.2869842,0.842895,0.9605262,0.020053953,0.040692046,1.0993801,0.098467596,0.9740824
0.41622257,26.36583,27.385126,36.1733,63.549347,-1.9473466,8.650053,-5.102473,0.92490834,0.042702224,0.085831866,0.9647969,0.08839177,0.9321564
0.6889206,88.03651,79.072136,2.7118735,146.76038,-8.6824875,8.051809,-9.65153,1.0668361,0.08146292,0.031138286,1.0636917,0.03934754,1.0739456
6.2991138,154.19168,6.401095,60.561737,159.44237,4.514856,7.057493,-6.8172245,1.0397719,0.0941798,0.08979639,1.0626423,0.053605735,0.9702054
3.8150904,278.40204,690.8659,381.89307,899.7892,-4.785901,-8.666384,-10.368726,1.0124686,0.08863523,0.099524096,1.0634611,0.0068130177,1.087529
0.16512135,271.3354,116.49283,239.09021,391.20996,9.129239,-6.8407493,2.0952735,1.045031,0.058777753,0.013061823,0.9504347,0.08998467,1.0220854
1.0644348,50.808437,21.809946,63.279522,86.75061,-6.802256,-2.124397,7.2114906,0.9833167,0.019822888,0.07604648,0.92933106,0.014612802,0.9633052
3.4399898,394.34604,230.82486,164.00531,477.12427,-9.461927,9.060056,-0.47766116,1.0129749,0.047563672,0.08024592,0.9447248,0.09078909,0.96137995
0.011879327,-15.47522,14.45347,17.593445,38.07312,-4.3795004,-6.2108774,1.2391597,1.0573875,0.056739032,0.046013717,1.0245626,0.01583816,0.93285096
3.1624794,42.718422,79.046326,31.607988,91.73219,8.425208,-1.9304559,-7.3563213,0.9003218,0.051617924,0.08388994,1.0751989,0.05934876,1.0285816
0.7048989,45.523293,3.8893728,62.461403,81.7792,-8.673183,-2.4747744,5.290778,1.0938172,0.017785365,0.08532564,1.082993,0.001134899,1.0327941
2.4334111,144.94832,64.58056,65.49784,160.20738,5.938903,-8.725491,-3.0637805,1.078021,0.013602323,0.07700152,0.982854,0.08758161,1.0081524
1.8129604,5.7225223,33.96242,-0.6077098,35.893475,0.4634869,0.45656377,6.371477,0.9307191,0.027005507,0.030798014,0.9730695,0.07885608,0.9213886
1.3724947,52.614223,404.76602,199.67516,442.8676,0.13557021,-1.2034913,6.8683853,0.94631225,0.037607305,0.06853046,1.0085878,0.09194425,0.91847694
0.3658851,29.331186,-17.237324,17.457867,51.899563,-2.0544057,-4.402902,-5.6824083,0.93161243,0.037998088,0.07299615,0.95647246,0.031007508,1.0059129
1.3667687,44.98921,168.89902,166.155,262.84927,1.4839679,-5.3430185,1.9033554,0.9387692,0.033092074,0.027120993,0.94375545,0.030145977,0.91925585
0.2202055,996.0185,119.63072,852.9306,1257.3148,-7.3781023,3.5553794,-2.4911556,1.0761774,0.04396329,0.07449419,0.91976565,0.022402737,1.08455
2.0564392,28.829634,11.496865,20.448793,46.944817,5.0325904,-0.7572788,-7.116628,0.9096826,0.040963713,0.06539126,0.9156808,0.01316089,0.9717844
0.9067998,20.148876,6.550509,-8.031694,32.7791,3.8377604,-0.7665758,5.869669,0.973834,0.049461354,0.033545878,1.0382612,0.046533603,1.0608742
1.3758988,38.756523,246.70967,48.995384,332.16425,0.55816674,-0.8763558,7.304211,1.0145336,0.0064900396,0.08610147,1.0501094,0.00018852859,0.910156
2.6863923,75.62133,30.756138,217.58864,275.43216,-3.8949215,-1.2619435,-5.8209987,0.98407465,0.09280955,0.059730306,1.0245852,0.058704026,0.97638685
3.041718,311.3569,67.445206,499.20834,622.24146,-7.904954,8.414941,7.669692,1.0242273,0.09275887,0.0058481074,1.0596089,0.032065894,0.9104161
7.0878553,96.00442,138.32872,114.60376,192.5164,-10.3574505,-1.5559834,9.373954,1.0979755,0.004894344,0.02763889,0.9361459,0.08590484,1.0586759
1.307868,455.5431,365.18298,1438.267,1650.4464,-9.085912,3.0170457,-8.939476,0.954888,0.013138163,0.073289655,0.99578136,0.09598611,0.96225435
2.4477317,1.0334932,27.919785,2.7949877,42.73521,-8.276776,-1.1936492,-0.10676508,1.0676348,0.077929,0.008680491,1.0955943,0.08696964,1.0151695
1.8604065,33.748383,101.29264,47.651405,122.32037,-6.799159,0.5504483,1.0054458,0.9032945,0.08496207,0.06972853,1.050338,0.09039481,0.96550804
1.5181429,792.27954,859.949,1159.6438,1767.9856,1.4550549,-1.2402622,4.0747976,0.91966516,0.03459587,0.046818383,0.942698,0.05307223,0.9896552
3.5921092,152.1382,105.613686,30.161385,187.43945,-6.4136195,7.5753994,10.331668,1.0126489,0.02021811,0.060010422,1.0216408,0.03835974,1.0468458
9.646555,490.5481,439.57175,613.84467,902.0132,7.0109158,-1.7630104,7.6736383,0.97931284,0.06247521,0.04332663,0.9035569,0.077825494,0.96492726
1.4030167,49.88804,76.26254,51.99414,104.71103,-0.7096031,6.2919703,-9.197585,0.954331,0.07514547,0.0052253213,1.0306519,0.04378413,1.0990808
0.5393822,10.296693,-0.44289923,-15.490677,57.978207,-7.9942036,-4.3211985,-4.6235156,0.9434881,0.034368593,0.060352374,1.0734689,0.043852504,0.9547925
4.295016,69.371704,45.434143,52.11175,102.73517,-6.857248,7.2197614,5.459284,0.966812,0.08380306,0.022668742,1.0072463,0.037683897,0.9726395
1.5986788,1794.6212,2371.097,1177.6527,3574.0388,-2.3196468,3.543201,-7.497587,0.9589362,0.06127071,0.051902916,0.9738841,0.094106905,0.9084412
4.0432444,33.926334,10.017663,16.010815,40.378323,2.298409,-0.15998515,-7.2359347,0.9796072,0.07770098,0.09428051,1.0896394,0.0333354,0.9802645
1.4772037,116.893425,415.50952,759.06647,1027.1919,8.295989,-9.805802,-6.132045,1.0623986,0.008878123,0.020527791,1.0486039,0.045796406,1.0788816
0.5799625,55.672874,18.830786,-19.122644,76.861015,0.43096238,6.862518,7.5936656,0.95568323,0.057193622,0.093731396,1.0944877,0.09562107,1.0694906
0.47656116,350.42426,188.35048,98.25227,454.83386,-9.19702,5.475345,0.27510965,1.042242,0.016779698,0.07504896,1.0597646,0.07771226,1.0996863
0.68456113,9.875744,-2.882525,17.18787,42.27277,-4.8675904,5.4671574,4.6383204,1.0511184,0.077224545,0.0062414547,0.9299165,0.010428184,1.0569217
2.4672575,1113.5017,486.78696,968.5003,1521.842,-2.162723,-3.696723,6.529534,1.0398179,0.006813382,0.0623697,0.9044271,0.07709433,1.0750352
1.8772225,1184.9971,1672.9036,2002.6289,2873.0469,-7.1385083,4.2826357,-6.1162086,0.937551,0.07575768,0.041243184,1.0448524,0.029930599,0.9485979
1.0539455,34.819508,-12.458726,23.706568,61.461388,-6.2762866,-5.771751,6.0427175,0.9265693,0.030796025,0.037948612,1.0868824,0.058708128,1.0391681
2.500549,2666.389,1410.512,2244.3557,4179.7227,6.2008243,5.684262,-0.14375831,0.9461908,0.08749499,0.0076238615,0.9283208,0.09877611,1.0790459
3.0179021,2743.218,6496.3125,1616.1788,7545.854,-7.541284,8.318707,-8.106129,1.0221411,0.06435417,0.017501086,0.9718229,0.012321307,1.0417161
0.831712,35.224686,-1.2577449,25.954676,55.661404,4.112483,5.6101723,-0.8701557,0.9675506,0.06323876,0.059637487,1.0278366,0.05833864,0.9075127
0.5194691,-10.021542,43.903915,-24.514807,63.732292,-3.3136203,-5.0896916,-7.4950647,0.9366403,0.0539088,0.084204614,1.0871179,0.025197713,0.98573196
4.3828936,2.802683,104.457596,14.701186,120.81323,4.311902,5.502206,0.97451377,1.0393014,0.02766892,0.042655595,1.0329502,0.024930507,0.94099265
3.0618434,1715.9503,754.2933,2361.6455,2978.3647,7.0008297,6.8724613,-5.478558,0.9181349,0.006657689,0.08143737,0.9203907,0.0069423057,1.0573754
1.8950667,9.561262,-0.8765298,4.0172505,42.632923,-0.027961072,-7.332705,-4.5215697,0.9129331,0.024180103,0.059441764,1.0701594,0.021673616,0.9643089
0.33989978,118.70094,307.03006,100.42469,434.72226,-6.9366956,5.153394,4.225093,0.9473337,0.08265155,0.044337373,1.0650047,0.06353992,0.97709715
2.8913093,74.15484,74.46739,71.80263,156.021,-9.662662,1.7807186,-4.4382625,1.0996554,0.008894719,0.0132256895,1.0790006,0.098015435,1.048585
0.05833317,25.12551,56.439266,46.202663,74.032265,0.052771006,-5.7979965,7.070633,1.0251324,0.09032365,0.011086868,1.0763184,0.01328049,0.99519414
1.8715303,227.3061,354.43417,399.16254,649.49554,1.3053628,5.01073,0.43616417,0.9347034,0.027041657,0.071106225,0.906594,0.033298247,0.97225714
